,지역,가맹점명,분류,주소,Latitude,Longitude
21325,전남,오즈모텔,숙박,전라남도 영암군 신북면 금교로 11 로즈모텔,34.9112113,126.7012326
12622,경기,블랑호텔,숙박,경기 과천시 중앙로 131 현대빌딩 (중앙동),37.4283384,126.9913404
7549,경북,경산 용암웰빙스파,관광지,경북 경산시 압량면 금구길 23 (금구리),35.8537152,128.7647431
14121,충북,야생화느낌자수(궁중매듭공예),문화체험,충청북도 제천시  풍양로 108 중앙시장상가 2층 가동 104호,37.136624,128.2113501
13335,인천,남동볼링센터,체육시설,"인천 남동구 인하로535번길 39 1,2층 ",37.4448239,126.7061459
13394,충북,럭키볼링센타,체육시설,충북 청주시 청원구 율봉로187번길 10-11 1층,36.6693629,127.4906991
2173,광주,야구쟁이,체육용품,광주 북구 독립로237번길 16 (누문동),35.1536011,126.9085581
13135,제주,아뜨네 민박,숙박,제주특별자치도 제주시 애월읍 상하귀길 91 B동,33.475733,126.4163508
22497,경기,책나래,도서,경기도 남양주시 진접읍 장현로 77 장현프라자 4층 412-1호,37.7175755,127.180751
19907,서울,예체능공간(사단법인 예체능융합문화교육협회),문화체험,서울특별시 은평구  연서로32길 16-1 지하 1층,37.6191534,126.9242332
9723,강원,쿵쿵소 캠핑장,관광지,강원 평창군 봉평면 덕거길 356-12,37.6542407,128.4079065
1999,대구,영일렌트카 (주),교통수단,대구 북구 대현로 69 (대현동),35.8838455,128.6071357
17609,전남,해진해운,교통수단,전남 신안군 압해읍 송공리 718-64,34.8497745,126.2290659
6036,전남,오거리사진관,미술,전남 목포시 영산로75번길 2,34.7894979,126.3851215
18100,충남,삼성스포츠(삼성광고&스포츠),체육용품,충청남도 부여군 부여읍 성왕로 285,36.2836137,126.9188361
10345,인천,롯데컬처웍스㈜롯데시네마 부평역사,영상,"인천 부평구 광장로 16 (부평동, 부평민자역사) ",37.4903861,126.7236421
3677,충북,오송문구서점,도서,충북 청주시 흥덕구 오송읍 오송가락로 235 오송단지내상가 103 (만수리),36.6324947,127.328635
20760,전남,문구나라,미술,전라남도 진도군 진도읍 성내길 10,34.4851016,126.265561
22529,경기,어쿠스틱준,음악,경기도 화성시  동탄기흥로257번가길 21 동탄프리미엄아울렛 F동 2층 203호,37.1944769,127.0937082
5318,경기,현대사,미술,경기 동두천시 중앙로353번길 23 101호,37.9140448,127.0561919
1306,경기,극단즐거운사람들,공연,경기도 양주시 광적면 부흥로618번길 303 양주문화예술회관 2층 극단즐거운사람들,37.8131434,126.9721575
17130,전남,삼호버스종합터미널(고속),교통수단,전남 영암군 삼호읍 삼호중앙로 246,34.7458473,126.4773484
17297,서울,문화기획 이유,공연,서울특별시 성북구  삼선교로11길 18 2층,37.5885671,127.0097795
4499,경기,(주)대명레저산업-양평지점/콘도,숙박,경기 양평군 개군면  389-7,37.4259363,127.5367791
14251,경기,신길수영장(안산도시공사),체육시설,경기도 안산시 단원구  새뿔길 55 삼익아파트,37.3372259,126.7775233
22785,서울,양화진책방(홍성사),도서,서울특별시 마포구  양화진4길 3 합정동 서고 1층,37.5471823,126.9120903
722,광주,e모텔,숙박,광주 광산구 우산동 무진대로231번길 13-12,35.1629449,126.8054774
7473,경기,이솝포토,미술,경기 포천시 중앙로 121,37.8973457,127.2028683
14486,경기,운양동주민자치센터,문화체험,경기도 김포시  모담공원로 32 운양동주민센터,37.6493088,126.6849894
7510,부산,대한도서,도서,부산 북구 덕천1길 10 (덕천동),35.2095697,129.0062088
1314,강원,원주온천,관광지,강원 원주시 강변로 231-2,37.3285233,127.9621179
7215,경북,책이랑문구랑,도서,경북 경주시 안강읍 구부랑길 48,36.0016751,129.1970044
4394,경기,앙뜨리스튜디오,미술,경기 수원시 영통구 태장로 87 2층,37.2393994,127.0556413
4158,경남,희망서점,도서,경남 산청군 산청읍 웅석봉로 25,35.4146736,127.8757462
13,전남,모텔리빙,숙박,전남 여수시 공화북2길 15,34.7456094,127.7419635
6776,경기,화성아트홀((재)화성시문화재단),공연,경기도 화성시  태안로 145 화성시 여성청소년 수련관 화성아트홀,37.2029904,127.0331438
20084,제주,디바샵댄스학원,체육시설,제주특별자치도 제주시  동화로 34 2층,33.51845,126.5727211
14391,서울,안전한자전거센터,체육용품,서울특별시 광진구  광나루로52길 63-1 안전한자전거센터,37.5396669,127.0923102
1957,부산,보성서점,도서,부산 사하구 괴정동  537-21,35.0951022,128.9877462
13762,경남,해인사터미널,교통수단,경남 합천군 가야면 치인리 산 17,35.7920994,128.0885899
21481,서울,책과함께,도서,서울특별시 성북구  장위로20길 11-1 1층,37.6133878,127.0431983
4781,경남,태양별장여관,숙박,경남 사천시 목섬길 41,34.9249181,128.0754318
16734,서울,두산 베어스(㈜위팬),체육용품,서울 송파구 올림픽로25 잠실야구장,37.5122579,127.0719011
5014,강원,소망사진실,미술,강원 원주시 명륜1동 261-11,37.338309,127.9512754
12920,충북,별둘레코드 하늘대리점,음악,충북 영동군 영동읍 중앙로 30,36.1744981,127.7769554
10443,전북,웅진서적 효자점,도서,전라북도 전주시 완산구  호암로 67,35.809062,127.102239
1632,서울,삼천리자전거 마곡나루점,체육용품,서울 강서구 마곡서1로 132 상가동1층102호,37.5764888,126.8307466
22080,서울,대한극장,영상,서울 중구 퇴계로 212,37.56103,126.9953279
4392,경기,원천침례교회서적,도서,경기 수원시 영통구 원드컵로 70 중앙기독초등학교신관 3층 서점,37.2749601,127.0576983
9967,전북,가인교육농장,관광지,전북 순창군 복흥면 가인로 442-103 체험학습장 (답동리),35.4407664,126.9830525
745,대구,주니어 문구센터,도서,대구 달서구 당산로 30길 6,35.8494036,128.5474543
20048,서울,두발자전거,체육용품,서울특별시 영등포구  대림로 120 1층 1호,37.4921085,126.9022848
9540,경기,태성사진관,미술,경기 의정부시 가능2동 725-23,37.7465287,127.0372554
7835,전북,삼천리자전거 군산성진점,체육용품,전북 군산시 팔마로 141-1,35.9737474,126.7168735
10701,경기,오산시외버스터미널,교통수단,경기 오산시 오산동 881-1,37.1457186,127.068047
12336,경기,오산버스터미널(고속),교통수단,경기 오산시 오산동 881-1,37.1457186,127.068047
7016,경남,세이,도서,경남 창원시 의창구 도계로95번길 10-22 (도계동),35.2561706,128.6415291
15287,경북,민스포츠,체육용품,경상북도 영주시  대동로 57-1,36.8148022,128.6193685
492,제주,자인빌리지펜션,숙박,제주 서귀포시 하신상로 174-21,33.2746746,126.609829
5398,강원,예미역,교통수단,강원 정선군 신동읍 예미6리 200-1,37.2297433,128.66395
6141,전남,나로도수산업협동조합,교통수단,전남 고흥군 봉래면 나로도항길 135,34.465067,127.4539247
15004,전남,CGV 나주,영상,전남 나주시 빛가람로 203-3 티씨씨타워 4층,35.0157729,126.756466
12243,서울,삼천리자전거 구의점,체육용품,서울 광진구 광나루로 524,37.544695,127.087674
7446,부산,광명서점,도서,부산 북구 구포동  1202-20번지,35.2047001,129.0103659
5419,경기,주식회사 다올렌트카,교통수단,경기 고양시 일산동구 백마로213번길  36 (장항동),37.6557523,126.773237
4584,경기,샵앤,숙박,경기 이천시 창전동 영창로227번길 9 화이트하우스호텔,37.2812441,127.4477968
21450,대구,윙스세라믹,문화체험,대구광역시 달서구  조암로 9 테라스빌딩 114호,35.825289,128.5286888
14540,전북,천년의소리종합예술단,공연,전라북도 전주시 완산구  동부대로 82-28 천년의소리종합예술단,35.8025616,127.1949975
15078,제주,대보코아볼링장,체육시설,제주 제주시 도령로 11,33.4870338,126.480563
11109,대구,극단 좋은사람들,공연,대구광역시 북구  호국로43길 31 202호,35.9210115,128.5957118
4368,경북,푸실(구 송강정사),숙박,경북 상주시 사벌면 용마로 560,36.4519818,128.2436995
18580,전북,꿈꾸는소리,도서,전라북도 완주군 삼례읍 삼봉5로 60 사회적기업사무실 2층 꿈꾸는소리,35.9093122,127.0716446
17419,경남,기억나무 사진관,미술,경상남도 창원시 마산합포구  동서북10길 82 우리은행 1층,35.2063477,128.576138
2322,서울,다산서적,도서,서울 관악구 대학6길 19 (신림동),37.468899,126.9365204
934,충북,북청주터미널,교통수단,충북 청주시 상당구 우암동 323-21,36.6503891,127.4869532
17395,울산,원스튜디오,미술,울산광역시 남구  신복로 10,35.5476735,129.2611077
11936,울산,울산역,교통수단,울산 울주군 삼남면 신화리 471,35.551878,129.138376
7126,대전,(재)천주교성바오로딸수도회,도서,대전 중구 대종로 471,36.326795,127.4264075
12511,대구,코모도,숙박,대구 동구 효동로 19-1 (효목동),35.8800018,128.6482764
753,대구,작품하나,미술,대구광역시 중구  국채보상로 580 대현프리몰 B19호 작품하나,35.8708357,128.5952827
21248,강원,메이힐스리조트,숙박,강원도 정선군 고한읍 물한리길 8 메이힐스리조트,37.2114439,128.835101
10985,경기,노스탈자(에스아이엔플러스주식회사),숙박,"경기 파주시 탄현면 성동로 34, 3동 ",37.7772271,126.6877375
6866,경북,(재)청도우리정신문화재단,문화체험,경북 청도군 운문면 방지7길 1,35.7115734,128.9218926
22567,대전,대전동구문화원(생활문화센터),문화체험,대전광역시 동구  동구청로 60 생활문화센터 (가오동),36.3042074,127.459379
2316,부산,녹천호텔,숙박,부산 동래구 온천동96-6,35.2203741,129.0807283
13038,경기,광명시 여성비전센터 수영장,체육시설,경기도 광명시  오리로366번길 6 광명시여성회관 광명시 여성비전센터 수영장,37.435483,126.879417
6453,서울,유진서적,도서,서울특별시 구로구  새말로 117-21 신도림역 1호선 유진서적,37.5088099,126.8912061
9787,전북,태산선비마을,관광지,전북 정읍시 칠보면 칠보산로 1507,35.5732404,126.9500947
15864,광주,삼천리자전거 광주교대점,체육용품,광주 북구 필문대로 17-2 (풍향동),35.1643258,126.9291694
5903,서울,중앙서점,도서,서울 종로구 청계천로 345 (창신동),37.5715615,127.0137166
17935,서울,올림픽스포츠,체육용품,서울특별시 동대문구  전농로 129-1 1층,37.5765614,127.0575188
16490,전북,마이골 작은영화관,영상,전라북도 진안군 진안읍 중앙로 40,35.7912188,127.4264228
3636,전남,뉴 낙원모텔,숙박,전남 여수시 오동도로 90 (수정동),34.7423224,127.7514237
8237,충북,탄금승마클럽,체육시설,충북 충주시 창현로 1433,36.9277429,127.8652224
12596,서울,(주)LYS,숙박,서울 송파구 백제고분로 187206호,37.5079559,127.0981246
7378,대전,(주)에버투어,여행사,"대전 중구 보문로 337 405호 (선화동,선화현대빌딩 ) ",36.3276018,127.4180458
11255,인천,부평복음서점,도서,인천 부평구  시장로 12 (부평동),37.4918561,126.7254756
14223,서울,이화동 주민자치위원회,체육시설,서울특별시 종로구  이화장길 33 이화동주민센터,37.5769507,127.0043278
14503,서울,이화동 주민자치위원회,문화체험,서울특별시 종로구  이화장길 33 이화동주민센터,37.5769507,127.0043278
17460,서울,유진갤러리,미술,서울특별시 강남구  압구정로77길 17,37.5262633,127.0476304
20114,부산,부산양서협동조합서점,도서,부산광역시 해운대구  마린시티3로 1 썬프라자 3층 328호,35.1578626,129.1475639
8695,전남,애플모텔,숙박,전남 목포시 산정로152번길 13 (용당동),34.8027344,126.3941081
16745,대전,책방채움,도서,"대전 유성구 반석동로 40번길 92-14, 102호 ",36.389823,127.3143217
8779,전북,유한회사 명품투어,여행사,"전북 익산시 무왕로 1053, 롯데마트 2층 ",35.9592947,126.9671608
14832,서울,메가박스 센트럴시티,영상,서울 서초구 신반포로 176 센트럴시티빌딩 지하 1층,37.5041299,127.0030692
9986,경기,풀하우스스튜디오,미술,경기 안산시 단원구 고잔동 539 304호,37.3187209,126.8372407
16547,경기,성남악기사(성남악기 SNMUSIC),음악,경기도 성남시 중원구  산성대로 260,37.4407489,127.1463494
20953,전북,아침바다펜션,숙박,전라북도 부안군 변산면 궁항로 72-13,35.6105436,126.4725661
11002,경기,(주)지오렌터카 수원본점,교통수단,경기도 수원시 팔달구  중부대로 55,37.2757408,127.0229498
19479,경기,(주)경인문고 소풍점,도서,경기도 부천시  송내대로 239 부천터미널소풍 지하1층,37.5043106,126.7577131
2133,광주,별밤,숙박,광주 북구 경양로 147번길 8-6 1-2층 (중흥동),35.161072,126.9084858
21220,경북,성우서적,도서,경북 포항시 북구 삼호로203번길 9지하1층,36.0568333,129.3759439
3811,제주,꽃머채팬션,숙박,제주 제주시 애월읍 소길남길 202-4,33.4185239,126.3768175
10815,충남,서산기독교백화점,도서,충남 서산시 동문동 안견로 237-1,36.7777221,126.457146
12739,서울,헌릉,관광지,서울특별시 서초구  헌인릉길 36-10 헌인릉,37.464935,127.0817676
1841,대전,대한종합상사,도서,대전 서구 배제로188,36.3254178,127.3706725
12531,강원,고한역,교통수단,강원 정선군 고한읍 고한19리 99-1,37.200866,128.85298
7613,경북,하양기독교 백화점,도서,"경북 경산시 하양읍 대경로147길 26, 2층 ",35.9139967,128.8198575
10241,경기,CGV 시흥,영상,경기도 시흥시  복지로 90 CGV,37.4469609,126.7916617
3778,인천,역전스튜디오,미술,인천 부평구 동암남로9,37.4709763,126.7046631
1641,경북,빅민턴,체육용품,"경북 안동시 경동로 863, 1층 ",36.5597974,128.7509644
6223,제주,제주스테이 비우다,숙박,제주 서귀포시 색달중앙로121번길 45,33.2647931,126.4082394
4780,경남,두란노서원,도서,경남 사천시 한내로 9,34.9332269,128.0756627
14870,강원,원주스포츠,체육용품,강원도 원주시  이화1길 14,37.3398084,127.9361819
14515,충남,문경서점,도서,충청남도 금산군 금산읍 금산로 1484 한국광고,36.1059709,127.4898621
9532,경남,크레파스스튜디오,미술,경남 창원시 진해구 진해대로921번길 4 뉴시티 4층,35.1471203,128.7074346
2989,전남,보성역,교통수단,전남 보성군 보성읍 현충로 90,34.7668571,127.0817411
20965,강원,제일종합상사,미술,강원도 인제군 남면 신남로58번길 13,37.9674001,128.08122
11863,강원,강원 화천 파로호생태 정보화마을,관광지,강원 화천군 간동면 파로호로 748-5,38.0654547,127.781222
20151,경기,책먹는돼지,도서,경기도 수원시 팔달구  세지로 300 1층,37.2779007,127.02393
14208,대전,방탈출카페 이스케이프탑(대전점),문화체험,"대전 중구 대종로 480번길 14,3층 이스케이프탑 ",36.3274515,127.4274173
20892,서울,교문서적,도서,서울특별시 강서구  공항대로39길 100 대림아파트 상가 104호(등촌동),37.562539,126.8465439
13392,강원,메종드씨펜션,숙박,강원도 강릉시 경포로463번안길 9-4 저동,37.8016931,128.9018209
14915,경기,북한산온천(비전웰빙라이프),관광지,경기도 고양시 덕양구  중고개길 88-10 (지축동 207-1),37.6800295,126.9583172
2341,서울,크레타 스튜디오,미술,서울 서대문구 연희동 69-51 1층,37.5733082,126.9380679
2747,인천,포틴서점,도서,인천 서구 가좌동  342-4,37.4860981,126.6841906
11740,강원,하이원추추파크,관광지,강원 삼척시 도계읍 심포남길 99 (심포리),37.1821204,129.0374216
4311,경남,옥모텔,숙박,경남 창원시 의창구 사화로16,35.2567719,128.6094236
21415,서울,CGV 연남,영상,"서울 마포구 양화로 186, 7층 ",37.5575575,126.9258286
8046,전북,썬샤인보울스봉동점,체육시설,전북 완주군 봉동읍 봉동로 216 1,35.9433511,127.1640863
7503,경남,천광요,미술,경남 고성군 고성읍 월평3길 265,34.9483524,128.3518966
15212,전남,배일호,교통수단,전남 여수시 수정동 3 모터보트배일호,34.7427334,127.759016
13524,전남,관산터미널,교통수단,전남 장흥군 관산읍 남송리 30-31 관산터미널,34.5657841,126.9367008
3329,제주,글라라민박,숙박,제주 서귀포시 남원읍 남한로140번길 77,33.2859026,126.7177018
19201,경북,대보휘트니스짐,체육시설,경상북도 포항시 북구  죽파로 35-1 4층,36.0283896,129.3603222
20065,서울,휴메이크휘트니스 석촌점,체육시설,서울특별시 송파구  백제고분로 275 배명빌딩 지하 2층,37.5079559,127.0981246
3947,충북,충북보건과학대 구내서점,도서,충청북도 청주시 청원구 내수읍 덕암길 10 충북보건과학대학교,36.7015883,127.5517202
5238,강원,피닉스모텔,숙박,강원 강릉시 성남동  111-4번지,37.7512721,128.8969101
19398,경기,봄날의요가&필라테스,체육시설,경기도 고양시 덕양구  푸른마을로 30 서정프라자 2층 205호,37.7103513,126.9048143
8564,인천,삼천리자전거 선학점,체육용품,인천 연수구 비류대로 599  103호,37.4232968,126.7013297
15719,경기,마운틴스타 클라이밍짐,체육시설,경기도 구리시  체육관로 82 타워클래스 6층 601호,37.5919235,127.1381476
14589,경기,광적체육사,체육용품,경기도 양주시 광적면 가래비길 66,37.8235864,126.9854978
19062,인천,수봉서재,도서,인천광역시 연수구  한나루로196번길 13-8,37.4268576,126.6579297
19532,경북,경북 울진 백암온천 정보화마을,관광지,경북 울진군 온정면 온정1길 46 백암온천마을정보센터,36.7113935,129.3426734
9292,서울,목동풀잎문화센터,문화체험,서울특별시 양천구  오목로48길 1 목동상가 301호,37.5254345,126.8629697
760,대전,하나로스튜디오,미술,대전 대덕구 동춘당로 94번길 11-27  하나로프라자 113호,36.3664032,127.4389776
1677,충북,음성생활문화예술공간하다,공연,충북 음성군 금왕읍 무극로 348 지하,36.994636,127.5998909
5442,강원,정선역,교통수단,강원 정선군 정선읍 애산2리 428,37.3733675,128.67095
15202,부산,S모텔(덕천에스(S)모텔),숙박,부산광역시 북구  덕천1길 81,35.2106929,129.00988
4768,경북,제일기독서점,도서,경상북도 포항시 북구  삼호로46번길 8 새마을금고 1층,36.0445972,129.3695076
278,대전,대전보건대학교 구내서점,도서,대전 동구 충정로 21,36.3493291,127.4545495
21414,전남,큐베르,문화체험,전라남도 곡성군 오곡면 섬진강로 1455 곡성아트빌리지체험관A,35.229332,127.3671864
1110,경기,리틀해피,도서,경기 남양주시 별내5로23번길 18-22 101호 (별내동),37.6631312,127.1271035
20231,울산,햄프로헬스프라자,체육용품,울산광역시 남구  삼산로 40 1층,35.5331778,129.3122108
19054,경기,아이들 책,도서,경기 화성시 동탄역로 124 윤정프라자 114호,37.199327,127.0970177
2729,서울,반포스튜디오,미술,서울 서초구 반포본동 817 상가이부럭제8호,37.5017647,126.9862345
9404,서울,(주)롯데렌터카 광화문영업소,교통수단,서울 중구 세종대로 136 서울파이낸스센터 2층,37.568369,126.97779
22748,전남,비타민휘트니스,체육시설,전라남도 장성군 장성읍 영천로 183 4층,35.3016487,126.7834655
16608,경남,성산스포츠센터,체육시설,경남 창원시 성산구 창이대로 888,35.2193851,128.7014723
16609,경남,성산스포츠센터 빙상장,체육시설,경남 창원시 성산구 창이대로 888,35.2193851,128.7014723
4873,경남,핀홀스튜디오,미술,경남 김해시 덕정로186번길 12-20,35.177146,128.8025219
8006,경남,삼천리자전거 고성점,체육용품,경남 고성군 고성읍 성내로 104,34.9747578,128.3200662
9349,부산,부산남구문화원,문화체험,부산광역시 남구  신선로 566-2 용호1동 현장민원실 3층 부산남구문화원,35.1304795,129.1120834
17848,경북,남산홈패션,문화체험,경상북도 김천시  양금로 258-2,36.1171219,128.1243758
14678,강원,블루문 게스트하우스,숙박,강원도 태백시  석공길 25 궁전모텔 블루문 게스트 하우스,37.1030966,129.0076036
6574,전남,무등장,숙박,전남 목포시 삼학로18번길 13-1 (호남동),34.7899208,126.3888029
10969,경기,감동사진관,미술,경기 광명시 광명로 841 동진프라자 3층,37.4745438,126.8518178
14802,경기,리 디자인 호텔(Lee Design Hotel),숙박,경기 용인시 기흥구 중동845-1,37.2722359,127.1504172
2387,부산,에덴서점,도서,부산 서구 토성동3가 13-7,35.0993611,129.0199996
6916,경기,평택고속버스터미널(고속),교통수단,경기 평택시 평택동 55-5,36.9908811,127.0868879
22827,경기,다비야 요가 필라테스,체육시설,경기도 동두천시  중앙로 134-24 3층,37.8929545,127.0542987
18332,울산,울산 현대 (울산문수축구경기장),스포츠관람,울산광역시 남구  문수로 44 울산문수축구경기장,35.5352422,129.2595839
8457,경남,조이빌승마클럽,체육시설,경상남도 사천시 서포면 잔드리길 231 조이빌승마클럽 구랑리 509,35.0225518,127.9791458
17090,강원,둔내역,교통수단,강원 횡성군 둔내면 고원로 116,37.5101027,128.2194218
19463,경기,알엑스피트니스,체육시설,경기도 동두천시  중앙로 110-17 현대프라자 8층,37.8913484,127.0533302
5504,강원,강촌아름다운집펜션,숙박,강원 춘천시 남산면  강촌리 645-1,37.8289003,127.602805
10787,경기,평택시청소년문화센터,문화체험,경기도 평택시  평남로 616 평택시공설운동장 평택시청소년문화센터,36.9883078,127.1092632
13855,전남,과역터미널,교통수단,전남 고흥군 과역면 과역리 70-4,34.6782776,127.3612379
16421,대구,SK브로드밴드(케이블티비) (구 티브로드TCN방송),영상,대구광역시 남구  현충로 87-2,35.8408053,128.5796696
16422,대구,SK브로드밴드(케이블티비) (구 티브로드대경방송),영상,대구광역시 남구  현충로 87-2,35.8408053,128.5796696
18732,대구,SK브로드밴드(케이블티비) (구 티브로드대구방송),영상,대구광역시 남구  현충로 87-2,35.8408053,128.5796696
708,부산,프라임북스,도서,부산 금정구 부곡동 동부곡로15번길 57 밀크마트,35.2282421,129.093682
19770,경북,경북 영덕 영덕대게 정보화마을,관광지,경북 영덕군 강구면 영덕대게로 68 강구수산업협동조합,36.3596043,129.3867219
10295,전남,가람서점,도서,전남 광양시 오류로 65,34.9445135,127.6949296
2312,부산,남경모텔,숙박,부산 동래구 온천3동  1378-1,35.202906,129.0689813
3070,전남,부성장,숙박,전남 목포시 영산로330번길 4,34.8053442,126.4014579
21973,인천,팀루츠 주짓수,체육시설,인천광역시 미추홀구  숙골로43번길 158-25 5층,37.4670735,126.6568538
13454,부산,광안해수월드,관광지,부산 수영구 광안해변로 370번길 7(민락동),35.1558694,129.1336059
16118,부산,클래스윔수영장(클래스윔(광안점)),체육시설,부산 수영구 광안해변로 370번길 7(민락동),35.1558694,129.1336059
16323,강원,가죽공예최지현샵,문화체험,강원도 동해시  대동로 291 101호,37.494227,129.1275476
2342,서울,연희동사진관,미술,서울 서대문구 연희로11마길 2 1층,37.569066,126.9283727
14307,서울,북갤러리 리브로 성균관대 구내서점,도서,서울특별시 종로구  성균관로 25-1 성균관 성균관대학교 경영관 지하 3층,37.588227,126.993606
4003,서울,월드포토,미술,서울 도봉구 도봉로143길 72,37.6618752,127.0380279
7832,강원,삼천리자전거 건등점,체육용품,"강원 원주시 문막읍 건등로 46-5, 1층   ",37.3137173,127.8214077
9870,울산,그리고 베이비,미술,울산 남구 화합로210번길 15 2층,35.5434544,129.3413712
11080,울산,곰두리렌터카(주) 울산달동지점,교통수단,울산광역시 남구  화합로134번길 18,35.5365266,129.3421391
22243,부산,창비부산,도서,부산광역시 동구  중앙대로209번길 16 2층 202호,35.1163493,129.039158
16024,제주,에프원모텔,숙박,제주 제주시 사장1길 18 (연동),33.4853132,126.4939766
7966,서울,황재당구장,체육시설,서울 강서구 방화동로 102 2층,37.5694218,126.8129911
8221,강원,호텔향기,숙박,강원 강릉시 강동면 헌화로 982-6,37.6858419,129.0409774
10206,경기,YES24 기흥점(예스이십사 주식회사 기흥점),도서,경기 용인시 기흥구 고매동 산 36-1,37.2254837,127.1259349
10961,대전,동춘서점,도서,대전 대덕구 송촌동 496-1,36.3645652,127.4450828
21190,대구,삼성서점,도서,대구광역시 북구 복현로 20길87 복현이오스상가 삼성서점,35.9070866,128.6210896
12631,대전,로또모텔,숙박,대전광역시 중구  동서대로1466번길 12,36.337137,127.4180484
15577,서울,뉴페이스 스튜디오 성신여대점(뉴페이스스튜디오),미술,서울특별시 성북구  보문로34길 59 5층 뉴페이스 스튜디오 성신여대점,37.5910742,127.0185682
8111,강원,강가의 성,숙박,강원 홍천군 북방면 굴지강변로281,37.6914986,127.7832992
11734,경북,경북 칠곡 금남오이꽃동산 정보화마을,관광지,경북 칠곡군 왜관읍 금남7길 35-23 금남마을회관경로당,35.9209444,128.4114267
19400,경기,용인대화랑태권도,체육시설,경기도 수원시 팔달구  세지로 430 2층 화랑태권도,37.2868337,127.0316897
20824,부산,어린이도서전집 꼬마대통령,도서,부산 금정구 금강로 206-16,35.2266367,129.0829567
5304,강원,(주)동양렌트카주문진영업,교통수단,강원 강릉시 주문진읍 신리천로 46 동양렌트카,37.8841089,128.8257903
11943,충북,오근장역,교통수단,충북 청주시 상당구 외남동 241-1,36.7000289,127.4786406
12268,충남,광천역,교통수단,충남 홍성군 광천읍 광천로273번길 85,36.5022446,126.621654
19717,강원,강원 삼척 고무릉환선 정보화마을,관광지,강원 삼척시 신기면 고무릉길 49,37.3445967,129.0535801
14147,대구,삼천리자전거 두바퀴세상,체육용품,대구 달성군 다사읍 서재로 82 1층,35.8707801,128.4968826
2269,대전,티롤리아모텔,숙박,대전 서구 용문동  591-27번지,36.3386162,127.3900783
9357,충남,리버사이드호텔,숙박,충남 보령시 동대동813-1,36.3485004,126.5990264
11895,충남,대명체육사,체육용품,충남 부여군 부여읍 사비로 60,36.277783,126.9108203
18294,대구,명성표구사,미술,대구광역시 중구  봉산문화2길 20,35.863389,128.5961971
10466,전북,롯데컬처웍스㈜롯데시네마 전주평화,영상,전북 전주시 완산구 백제대로 10 (평화동1가) 1층,35.7968897,127.1398584
10146,부산,사진나라,미술,부산 북구 구포동 1225-1,35.1983695,129.0078958
8115,강원,하이모텔,숙박,강원도 강릉시 동부시장길 39,37.7614381,128.90071
21082,인천,크리스탈뮤직,음악,인천광역시 서구  청라루비로 76 청라스퀘어7 2층 209호(청라동),37.5321287,126.641647
16335,서울,서울애니메이션센터(재단법인 서울산업진흥원),문화체험,"서울특별시 중구  소공로 48 프라임타워 우리금융남산타워 1, 2층",37.5602375,126.9829369
19281,부산,사직정안합기도,체육시설,부산광역시 동래구  사직북로 53 지하층,35.1996688,129.0585593
15715,제주,파크비치호텔 (주) 흥진관광,숙박,제주 제주시 조천읍 북촌1길 58,33.5490718,126.6846
2123,대구,리브가기독마트,도서,대구 수성구 달구벌대로627길 5-8 (매호동),35.8425198,128.7003165
16367,경북,오방색(㈜오방색),문화체험,경상북도 영천시 임고면 양항2길 27-4,36.0118136,128.9760012
18296,전북,스케치북스튜디오,미술,전라북도 전주시 완산구  솟대1길 41,35.7933886,127.1218138
2469,울산,여행조아서,여행사,울산광역시 남구  수암로 148 삼성테스코홈플러스 울산남구점 2층 모두투어,35.5264357,129.3227174
4905,경기,㈜블루키문고,도서,경기 용인시 기흥구 동백죽전대로 444(중동),37.2672005,127.1541786
275,대전,해풍사,도서,대전 동구 중동  317 역전지하상가가6호,36.3309984,127.4320432
10788,강원,호텔메모리(hotel memory),숙박,강원 강릉시 주문진읍 주문로 51-1,37.8884904,128.8251525
14339,전남,목포해상케이블카(주),관광지,전라남도 목포시  고하도안길 186,34.767863,126.3669815
14869,경남,CGV 김해율하,영상,경상남도 김해시 율하2로 111,35.1718789,128.8138273
7750,강원,HONG C HOTEL,숙박,강원 강릉시 옥천로65번길 2-6,37.759566,128.897841
14153,경기,글로우스튜디오,미술,경기도 고양시 일산서구  중앙로 1574 월드프라자 303호,37.6765231,126.7474276
5190,경기,청평문화예술학교,공연,경기 가평군 가평읍 문화로 131,37.825131,127.5062327
8805,경기,가평테니스장,체육시설,경기 가평군 가평읍 문화로 131,37.825131,127.5062327
8806,경기,가평종합운동장(가평군청),체육시설,경기 가평군 가평읍 문화로 131,37.825131,127.5062327
9761,경기,가평체육관(가평군청),체육시설,경기 가평군 가평읍 문화로 131,37.825131,127.5062327
21189,대구,알파문구서적(알파 대구지부),미술,대구광역시 북구 칠곡중앙대로 447,35.9355785,128.5486076
2230,대구,발렌타인모텔,숙박,대구 북구 칠곡중앙대로 401-1 (태전동),35.9316245,128.5478145
11407,강원,강원고속사창리터미널,교통수단,강원 화천군 사내면 사내로 10-13 터미널,38.0714959,127.5228408
3997,부산,동백서적,도서,부산 연제구 연산동 312-27,35.1888603,129.0929608
13080,서울,삼천리자전거 신설점,체육용품,서울 동대문구 왕산로 33,37.5770056,127.0270853
5165,경기,펜션테마여행,숙박,경기 가평군 하면 신상리259,37.8541917,127.349527
